WORDCOUNT,LOCATION,ORGANIZATION,PERSON,MONEY,DATE,TIME,PERCENT,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,LIKES,COMMENTS,DT,JJ,NN,VBZ,VBN,TO,VB,CD,IN,JJS,VBG,NNS,NNP,VBD,PRP$,CC,WP,RB,PRP,VBP,RBR,RP,MD,WDT,WRB,JJR,EX,NNPS,world,blogs,disability,entertainment,magazine,technology,help,business,education,uk,rugby,election,health,science,Shares
127,0,6,3,0,3,0,0,0,0,0,0,1,0,0,162,96,13,6,19,5,5,6,6,6,17,0,0,7,23,1,3,1,1,1,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91
90,0,3,2,0,2,0,0,0,0,0,0,1,0,0,206,9,9,7,12,6,2,0,3,6,12,0,1,3,13,0,1,1,0,2,4,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16
111,0,12,2,0,2,0,0,0,1,0,0,0,0,0,225,74,9,5,18,8,2,1,3,11,13,0,1,5,20,2,1,3,0,2,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38
105,0,3,2,0,2,0,0,1,0,0,0,0,0,0,317,56,7,8,17,4,4,2,6,6,15,0,1,5,14,2,1,3,0,2,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53
107,0,4,0,0,2,0,0,0,0,0,0,1,0,0,262,46,8,9,14,2,3,5,8,4,11,0,1,4,12,0,2,3,1,3,5,6,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41
112,0,5,2,0,2,0,0,0,1,0,0,0,0,0,19,30,9,12,10,4,4,3,6,4,13,0,4,8,14,1,1,3,0,3,3,3,2,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
109,0,3,2,0,2,0,0,0,0,0,0,1,0,0,317,75,11,9,20,4,1,1,2,4,17,0,2,4,17,1,1,2,0,4,2,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68
103,0,4,0,0,5,0,0,0,0,1,0,0,0,0,4,21,12,5,18,6,5,2,2,10,13,0,0,4,14,3,1,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17
107,0,6,4,0,2,0,0,0,0,1,0,0,0,0,58,60,10,7,26,6,3,4,4,4,9,0,0,4,15,2,3,3,0,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41
87,0,5,0,0,2,0,0,0,1,0,0,0,0,0,37,29,6,10,12,5,3,0,0,4,10,0,3,7,13,0,5,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28
97,0,2,5,0,2,0,0,0,1,0,0,0,0,0,84,102,8,7,17,6,4,0,1,4,11,1,0,4,21,3,3,2,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50
139,0,3,4,0,2,0,0,1,0,0,0,0,0,0,188,185,17,7,26,6,2,3,3,8,19,0,4,5,17,1,2,1,1,3,7,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,93
71,0,11,3,0,2,0,0,0,0,1,0,0,0,0,181,120,6,5,11,4,2,1,2,4,6,0,1,4,16,1,2,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83
79,0,0,6,0,2,0,0,0,0,0,0,1,0,0,94,87,6,6,12,2,3,2,2,6,11,0,2,1,12,5,2,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96
94,0,1,0,0,2,0,0,0,0,0,0,1,0,0,76,87,4,10,15,3,4,1,1,6,15,0,1,12,9,2,3,2,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71
96,0,7,2,0,2,0,0,1,0,0,0,0,0,0,77,44,9,4,16,4,3,3,3,6,15,0,0,5,15,2,1,1,0,0,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42
93,0,5,1,0,2,0,0,0,0,1,0,0,0,0,28,15,6,8,11,6,4,2,3,5,10,0,0,6,18,1,2,2,0,0,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26
1005,0,23,13,0,4,0,0,0,0,1,0,0,0,0,1215,368,114,53,160,28,41,30,43,14,122,2,14,72,82,34,11,29,2,54,26,20,1,4,15,7,9,10,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,232
96,0,5,2,0,2,0,0,0,0,1,0,0,0,0,355,399,8,3,17,5,6,2,3,6,11,0,2,5,11,2,3,1,1,1,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,234
69,0,6,2,0,2,0,0,0,0,0,0,1,0,0,154,241,8,2,10,5,1,2,2,4,11,1,2,2,14,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,158
104,0,6,2,0,4,0,0,0,0,1,0,0,0,0,38,59,5,3,22,5,3,3,4,6,12,0,1,6,21,1,4,2,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28
87,0,5,3,0,2,0,0,0,0,1,0,0,0,0,6,25,6,2,15,3,6,2,1,5,10,0,2,2,16,3,2,2,0,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12
108,0,7,2,0,2,0,0,0,1,0,0,0,0,0,116,273,4,7,18,6,2,3,3,5,12,0,5,9,18,1,3,2,0,7,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,145
151,0,2,5,0,2,0,0,1,0,0,0,0,0,0,69,98,15,7,26,6,6,3,5,10,16,0,4,7,18,2,3,3,0,2,5,4,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38
130,0,5,6,0,2,0,0,0,0,1,0,0,0,0,29,76,15,7,22,8,7,3,5,6,15,0,2,2,23,2,1,3,1,3,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36
67,0,4,2,0,2,0,0,1,0,0,0,0,0,0,60,59,3,5,9,3,3,3,3,4,8,0,0,1,16,2,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29
59,0,3,2,0,2,0,0,0,0,0,0,1,0,0,42,63,6,3,8,5,4,0,0,7,7,1,1,1,12,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75
63,0,3,2,0,2,0,0,0,0,0,0,1,0,0,37,54,6,5,7,5,1,3,1,5,7,1,2,1,14,0,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50
105,0,5,4,0,2,0,0,0,0,1,0,0,0,0,32,45,7,2,20,8,2,2,3,4,10,0,2,11,20,2,2,4,0,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47
92,0,4,4,0,2,0,0,0,0,0,0,1,0,0,554,164,6,4,14,4,4,3,2,5,10,1,3,3,20,2,3,1,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67
93,0,4,4,0,2,0,0,0,0,0,0,1,0,0,320,23,3,3,14,5,4,3,5,4,12,0,1,6,21,2,2,1,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,46
94,0,8,4,0,2,0,0,0,0,0,0,1,0,0,564,184,7,4,18,5,2,3,1,4,8,0,2,5,18,2,6,2,1,0,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120
90,0,7,4,0,2,0,0,0,0,0,0,1,0,0,108,65,4,6,19,6,2,3,1,4,9,0,1,1,23,3,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,84
90,0,5,2,0,2,0,0,0,0,0,0,1,0,0,321,81,7,3,11,6,3,2,3,5,15,0,0,7,15,1,3,2,0,0,3,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54
98,0,5,4,0,2,0,0,1,0,0,0,0,0,0,223,20,7,1,15,8,5,4,3,9,9,1,2,4,20,2,3,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25
116,0,4,6,0,2,0,0,0,1,0,0,0,0,0,353,114,7,6,20,7,4,3,4,8,13,0,3,5,22,2,2,2,1,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58
869,0,7,15,0,3,0,0,0,0,1,0,0,0,0,53,101,82,61,143,39,29,32,39,28,93,2,14,65,50,18,9,23,3,51,30,18,2,3,14,9,1,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,66
65,0,4,0,0,3,0,0,0,0,1,0,0,0,0,4,14,6,0,12,4,2,0,1,4,9,1,0,2,15,1,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15
444,0,38,9,0,4,0,0,0,1,0,0,0,0,0,18,30,48,23,62,9,19,19,22,1,43,0,7,25,68,26,2,13,2,13,19,9,0,1,8,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24
380,0,10,12,0,1,0,0,1,0,0,0,0,0,0,140,123,43,30,60,8,23,10,12,6,35,0,4,31,35,24,10,9,5,6,14,7,0,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61
97,0,4,4,0,2,0,0,0,0,0,0,1,0,0,34,45,6,7,12,3,2,3,1,4,10,0,1,3,19,8,5,3,1,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
88,0,5,4,0,3,0,0,0,0,0,0,1,0,0,96,86,5,4,11,4,3,3,5,5,10,0,4,7,15,1,1,3,0,2,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
664,0,6,17,0,3,0,0,0,0,0,0,0,1,0,0,0,53,32,99,20,15,23,32,22,78,4,18,41,45,14,21,21,5,31,42,18,0,4,14,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
202,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,9,20,10,31,8,10,2,3,4,29,1,1,7,23,9,5,5,0,14,14,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
537,0,8,32,0,2,0,0,0,1,0,0,0,0,0,0,1,42,25,83,8,17,8,11,9,55,2,5,34,58,43,23,25,7,22,31,16,0,1,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
838,0,27,11,0,1,0,0,1,0,0,0,0,0,0,0,0,94,35,140,51,28,13,36,13,99,0,16,69,55,7,5,26,6,29,44,35,2,1,21,3,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
850,0,30,14,0,10,0,0,0,0,0,0,0,1,0,24,15,78,72,109,21,36,21,25,9,100,2,21,64,126,41,8,36,0,36,17,9,0,1,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
59,0,3,0,0,3,0,0,0,0,0,0,1,0,0,1,0,4,6,8,4,2,2,3,5,9,0,0,2,10,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301
978,0,36,21,0,9,0,0,0,1,0,0,0,0,0,1,14,92,52,136,24,51,28,24,34,118,3,17,59,117,65,8,36,6,28,39,20,0,3,4,2,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782
521,0,14,4,0,2,0,0,0,0,1,0,0,0,0,69,46,55,29,66,13,32,19,13,9,77,2,13,29,65,24,4,17,7,9,12,17,0,4,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62
158,0,6,7,0,5,0,0,0,0,0,0,1,0,0,66,43,12,10,22,4,9,4,4,13,21,0,1,7,22,11,1,3,2,3,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
67,0,6,2,0,3,0,0,0,0,0,0,1,0,0,60,29,5,4,5,2,3,1,1,4,9,0,1,5,16,4,1,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
66,0,4,2,0,3,1,0,0,0,0,0,1,0,0,20,13,3,3,8,1,3,1,1,6,10,0,1,3,15,5,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
55,0,4,0,0,3,0,0,0,0,0,0,1,0,0,1992,1370,5,3,6,1,2,2,0,4,10,0,1,4,12,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
113,0,7,2,0,3,0,0,0,0,0,0,1,0,0,77,46,11,3,13,2,5,2,1,8,16,1,1,10,24,6,1,3,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
76,0,3,2,0,7,0,0,0,1,0,0,0,0,0,915,637,9,5,11,3,2,0,0,8,10,0,1,4,18,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541
1309,0,33,69,0,9,3,0,0,0,0,0,0,0,1,85,41,132,78,201,47,36,42,46,16,155,2,23,57,225,56,17,36,12,35,40,22,0,3,16,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
72,0,6,8,0,2,0,0,0,0,0,0,0,0,1,140,53,5,4,13,4,3,2,1,5,7,0,2,0,18,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
76,0,6,3,0,2,0,0,0,0,0,0,1,0,0,109,101,6,4,6,3,4,1,3,4,11,0,2,3,17,2,2,2,0,2,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
54,0,3,2,0,2,0,0,0,0,0,0,1,0,0,177,100,2,6,9,4,1,2,0,4,7,1,1,2,10,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
87,0,5,4,0,2,0,0,0,0,0,0,1,0,0,2,19,2,8,8,5,3,0,2,5,11,0,3,8,23,0,1,1,0,2,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
117,0,6,3,0,3,0,0,0,0,0,0,1,0,0,81,42,8,10,15,5,3,1,0,8,19,0,2,5,27,4,1,1,0,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
469,0,14,7,0,3,0,0,0,0,0,1,0,0,0,568,113,43,21,39,9,16,17,21,14,51,0,12,43,60,14,7,17,3,28,19,16,0,5,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
70,0,1,2,0,3,0,0,0,0,0,1,0,0,0,393,35,6,3,8,4,5,3,2,4,8,0,1,2,15,1,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83
80,0,0,4,0,2,0,0,0,0,0,0,0,1,0,246,15,5,3,8,5,4,2,2,8,12,0,2,10,12,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
1008,0,47,46,0,18,0,0,0,0,0,1,0,0,0,162,159,88,39,125,21,51,43,39,13,107,4,23,58,159,73,12,32,7,32,50,10,0,4,7,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
934,0,21,13,0,17,0,0,0,1,0,0,0,0,0,43,25,78,33,115,33,35,26,23,37,113,0,11,88,119,48,16,33,2,34,46,18,1,5,5,5,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
65,0,7,2,0,2,0,0,0,0,0,1,0,0,0,12,20,3,6,7,4,4,1,1,4,6,0,2,4,12,0,1,2,0,4,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
658,0,26,30,0,0,0,0,0,1,0,0,0,0,0,190,91,65,35,87,13,11,25,23,9,89,1,5,48,105,34,21,21,0,18,29,6,1,1,5,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
61,0,7,0,0,2,0,0,0,1,0,0,0,0,0,284,147,2,4,8,3,3,2,2,5,10,0,0,3,12,1,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
69,0,6,0,0,2,0,0,0,1,0,0,0,0,0,952,254,5,6,11,2,2,2,1,4,12,0,1,1,11,4,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334
1095,0,38,61,0,13,1,0,0,0,0,0,1,0,0,951,309,112,54,151,32,42,32,49,14,131,1,20,60,189,63,5,29,5,37,18,11,0,5,25,1,3,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,293
455,0,16,13,0,14,0,0,0,0,0,0,0,0,1,201,47,45,23,68,14,23,14,16,7,56,0,8,32,78,28,1,7,1,12,7,4,0,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
514,0,20,6,0,7,0,0,0,0,0,0,1,0,0,204,69,41,30,76,11,25,9,6,8,73,0,11,40,90,27,1,13,2,16,11,14,0,0,1,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
427,0,30,6,0,4,0,0,0,0,1,0,0,0,0,3688,1090,42,18,63,19,13,14,18,25,54,1,3,22,59,11,7,13,0,14,7,7,0,1,10,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760
903,0,31,20,0,1,0,0,0,1,0,0,0,0,0,317,357,106,45,112,51,24,28,32,16,110,4,19,48,148,17,11,22,3,41,24,12,4,5,11,2,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
651,0,21,9,0,8,0,0,0,0,0,0,0,0,1,657,197,64,31,67,19,31,22,24,26,82,1,17,50,79,38,4,19,1,19,18,13,3,1,8,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282
990,0,39,20,0,13,0,0,0,0,0,0,0,0,1,452,175,95,51,137,23,29,27,49,30,131,1,14,62,137,36,6,25,2,31,31,24,5,2,26,1,8,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323
542,0,9,10,0,7,0,0,1,0,0,0,0,0,0,1400,564,52,21,64,9,16,18,26,24,71,2,15,42,71,25,4,13,3,18,11,9,3,2,11,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702
313,0,17,7,0,5,1,0,0,0,0,1,0,0,0,610,258,37,9,56,10,14,8,6,5,37,1,5,13,45,21,3,4,3,7,12,3,0,3,0,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327
518,0,8,13,0,5,0,0,0,0,0,0,1,0,0,9,16,39,26,93,5,18,12,12,9,55,0,16,34,59,44,12,10,2,12,33,9,1,5,3,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
526,0,26,4,0,13,0,0,0,0,1,0,0,0,0,102,56,61,27,79,9,19,16,15,23,52,1,5,32,57,34,7,18,1,27,18,6,0,2,5,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
497,0,15,12,0,6,0,0,0,0,0,0,1,0,0,9399,2639,41,24,54,16,13,16,25,20,64,1,13,42,61,31,6,15,3,7,18,5,2,0,12,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2399
266,0,9,4,0,10,0,0,0,0,0,1,0,0,0,16648,5806,23,10,41,5,9,10,6,22,38,7,8,21,27,14,5,5,0,3,3,3,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2945
206,0,11,3,0,0,0,0,0,0,0,0,0,0,1,10983,8919,23,12,35,5,4,8,11,2,25,1,3,13,29,7,0,6,2,4,2,4,2,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2957
447,0,18,15,0,5,0,0,0,1,0,0,0,0,0,5,3,44,15,87,9,16,21,15,3,62,0,4,35,56,25,4,9,2,13,10,4,0,0,3,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
90,0,1,5,0,3,0,0,0,0,0,1,0,0,0,68,23,4,6,14,4,3,2,1,6,8,0,0,2,19,9,2,2,0,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
486,0,15,9,0,4,0,0,0,0,0,0,0,0,1,25,21,54,23,64,20,12,13,12,4,59,0,11,24,86,23,3,13,2,16,25,8,0,1,5,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
1399,0,54,37,0,9,0,0,0,1,0,0,0,0,0,26,17,152,76,213,38,40,49,56,11,147,1,16,66,233,88,17,47,6,39,47,6,0,2,22,13,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
394,0,17,12,0,7,0,0,1,0,0,0,0,0,0,0,0,35,19,44,9,17,13,12,7,55,0,10,28,62,24,0,12,1,15,14,6,0,2,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
676,0,23,20,0,3,0,0,1,0,0,0,0,0,0,4,2,48,34,98,11,34,22,26,6,99,0,14,36,107,52,6,21,1,15,29,3,0,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
761,0,25,21,0,3,0,0,0,0,0,0,1,0,0,492,639,64,41,123,48,15,36,47,9,78,0,19,57,80,8,9,24,4,18,35,5,1,3,22,5,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063
942,0,35,15,0,7,0,0,0,1,0,0,0,0,0,222,353,106,72,149,49,30,18,36,8,123,0,15,45,128,24,3,24,3,34,23,14,0,4,22,6,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312
310,0,1,3,0,1,0,0,1,0,0,0,0,0,0,7,8,33,30,43,18,10,15,15,5,35,0,6,17,16,2,7,11,0,15,9,4,2,2,5,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
375,0,6,3,0,6,0,0,0,1,0,0,0,0,0,588,180,39,21,60,12,11,14,8,34,44,2,8,31,19,15,5,9,0,14,8,9,0,1,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
504,0,9,8,0,1,0,0,1,0,0,0,0,0,0,3735,2272,48,23,78,21,22,24,34,3,64,0,6,46,36,12,3,11,2,20,11,11,0,2,11,5,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392
522,0,19,5,0,14,0,0,0,0,0,0,1,0,0,17,5,49,26,86,14,22,18,20,10,65,1,11,34,48,15,4,25,2,16,20,17,0,4,7,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
576,0,38,8,0,3,0,0,1,0,0,0,0,0,0,9,20,51,36,85,27,20,16,27,11,66,1,11,41,72,7,1,22,2,18,19,15,2,2,13,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
298,0,12,8,0,1,0,0,0,0,0,1,0,0,0,6,10,34,5,49,8,16,10,7,7,34,1,7,22,36,20,1,7,4,9,9,4,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15
424,0,10,0,0,2,0,0,0,0,0,1,0,0,0,290,310,30,27,59,9,6,15,31,7,41,0,11,20,26,4,11,15,2,24,33,22,2,1,12,0,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299
139,0,12,2,0,5,0,0,0,0,0,1,0,0,0,159,233,9,8,27,8,5,4,1,18,12,0,1,7,26,5,1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
90,0,2,4,0,2,0,0,0,1,0,0,0,0,0,62,102,5,4,16,3,4,2,2,7,13,1,1,3,11,4,3,2,1,3,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
115,0,6,4,0,2,0,0,0,1,0,0,0,0,0,25,24,4,4,18,4,5,3,3,8,16,1,3,5,17,3,5,2,0,4,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
1017,0,33,18,0,24,0,0,0,0,0,0,1,0,0,124,150,118,59,149,38,43,28,33,27,156,8,8,52,123,27,10,24,11,30,24,24,0,1,8,3,5,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90
82,0,2,7,0,2,0,0,0,0,0,0,0,0,1,49,28,8,6,10,2,4,4,1,4,8,1,2,3,19,5,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32
82,0,12,2,0,2,0,0,0,0,0,1,0,0,0,173,58,5,3,9,5,4,1,5,4,6,0,0,1,21,3,3,1,1,1,4,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53
62,0,4,2,0,2,0,0,0,0,0,1,0,0,0,313,15,3,7,7,5,2,0,1,4,9,0,0,3,12,0,1,1,1,3,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69
80,0,2,2,0,2,0,0,0,0,0,1,0,0,0,395,55,7,5,10,5,2,0,2,5,11,0,1,3,16,2,2,0,2,0,3,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76
94,0,3,4,0,2,0,0,0,0,0,1,0,0,0,322,34,9,6,21,5,4,1,1,4,13,0,2,8,11,1,2,2,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121
121,0,2,2,0,7,0,0,1,0,0,0,0,0,0,14152,17218,8,5,20,3,7,2,1,10,14,1,2,4,15,5,3,2,1,2,7,5,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15569
73,0,5,4,0,2,0,0,0,1,0,0,0,0,0,215,127,5,3,13,5,2,1,2,5,8,1,1,5,10,3,3,0,0,1,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,344
81,0,7,2,0,2,0,0,0,0,0,1,0,0,0,1381,648,8,4,8,3,1,0,0,9,14,0,0,6,18,1,1,4,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80
112,0,3,2,0,3,0,0,0,1,0,0,0,0,0,47,103,10,6,13,4,11,3,4,4,14,0,2,14,12,2,1,2,0,2,2,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49
92,0,13,2,0,3,0,0,0,0,1,0,0,0,0,11652,4711,6,3,10,7,3,1,2,8,13,0,0,6,19,2,2,3,1,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1333
